,handle,created_at,tweet_text,key_word_list
1606,RepSamGraves,2022-11-24T15:00:01.000Z,Happy Thanksgiving! https://t.co/zXt0hPxRYa,"['happy', 'thanksgiving']"
1607,RepSamGraves,2022-11-23T23:00:02.000Z,"This isn’t just a problem for the holidays, it’s an everyday problem for far too many families. 

We have to get rising prices under control. 

Step one is stopping President Biden’s reckless spending that’s driving inflation. https://t.co/huJOkgYQa3","['just', 'problem', 'holiday', 'everyday', 'problem', 'far', 'too', 'many', 'family', 'have', 'get', 'rise', 'price', 'control', 'step', 'one', 'stop', 'president', 'biden', 'reckless', 'spending', 'drive', 'inflation']"
1608,RepSamGraves,2022-11-23T20:00:00.000Z,"This will be the most expensive Thanksgiving in 40 years.

Turkey is UP 21%
Pumpkin Pie is UP 18%
Stuffing is UP 69%
Dinner Rolls are UP 22%

The cost of everything has skyrocketed and prices keep going up.

We have to stop Biden's reckless spending that's fueling inflation.","['most', 'expensive', 'thanksgiving', 'year', 'turkey', 'up', 'pumpkin', 'pie', 'up', 'stuffing', 'up', 'dinner', 'roll', 'up', 'cost', 'skyrocket', 'price', 'keep', 'go', 'have', 'stop', 'biden', 'reckless', 'spending', 'fuel', 'inflation']"
1609,RepSamGraves,2022-11-23T16:03:17.000Z,We need to stop President Biden’s reckless spending that’s driving inflation and rising prices. https://t.co/dfV3CuWXvQ,"['need', 'stop', 'president', 'biden', 'reckless', 'spending', 'drive', 'inflation', 'rise', 'price']"
1620,RepMarkGreen,2022-12-07T03:35:10.000Z,A huge victory for our servicemembers! I’m happy to announce the military vaccine requirement has been repealed as a part of FY23’s #NDAA!,"['huge', 'victory', 'servicemember', 'happy', 'announce', 'military', 'vaccine', 'requirement', 'repeal', 'part', 'ndaa']"
1621,RepMarkGreen,2022-12-07T00:06:04.000Z,"As one of the few on @HouseForeign who has been to combat, I had to account for every single piece of ammunition and equipment. If something got lost, people were held accountable. 

There's no reason why having accounting &amp; transparency regarding Ukraine aid is a bad thing. https://t.co/FZjuP1SyeC","['few', 'combat', 'have', 'account', 'single', 'piece', 'ammunition', 'equipment', 'lose', 'people', 'hold', 'accountable', 'reason', 'accounting', 'amp', 'transparency', 'regard', 'ukraine', 'aid', 'bad', 'thing']"
1622,RepMarkGreen,2022-12-06T13:40:39.000Z,Our national security is the priority over politics. More on @HouseGOP's efforts to end the military vaccine mandate with @997WTN: https://t.co/5lWQKoXeIJ,"['national', 'security', 'priority', 'politic', 'more', 'effort', 'end', 'military', 'vaccine', 'mandate']"
1623,RepMarkGreen,2022-12-06T13:11:30.000Z,RT @DanMandisShow: @RepMarkGreen on vaccine mandates for the military and more on @997wtn right now on Nashville's Morning News,"['rt', 'vaccine', 'mandate', 'military', 'more', 'right', 'now', 'nashville', 'morning', 'news']"
1624,RepMarkGreen,2022-12-06T13:00:08.000Z,"Tennesseans are being crushed with higher costs for everything. If President Biden cared to fix it, he wouldn’t sit on 4,400 drilling requests that would ease the diesel and supply chain crisis.","['tennessean', 'crush', 'high', 'cost', 'president', 'biden', 'care', 'fix', 'sit', 'drilling', 'request', 'ease', 'diesel', 'supply', 'chain', 'crisis']"
1625,RepMarkGreen,2022-12-05T22:54:38.000Z,.@HouseGOP is about to learn the truth about #BigTech censorship. 29 days.,"['about', 'learn', 'truth', 'bigtech', 'censorship', 'day']"
1626,RepMarkGreen,2022-12-05T22:24:43.000Z,Hunter Biden better be clearing his schedule for 2023—he’ll be making a few trips to @GOPOversight.,"['hunter', 'biden', 'well', 'clear', 'schedule', 'make', 'few', 'trip']"
1627,RepMarkGreen,2022-12-05T21:52:41.000Z,"What’s happening in China further solidifies the fact that we must end our dependence on Chinese manufacturing. President Biden may not feel that way, but @HouseGOP sure does.","['happen', 'china', 'far', 'solidify', 'fact', 'end', 'dependence', 'chinese', 'manufacturing', 'president', 'biden', 'feel', 'way', 'sure', 'do']"
1628,RepMarkGreen,2022-12-05T21:21:45.000Z,FACT → #Bidenflation has stolen $2.1 trillion in Americans’ retirement savings.,"['fact', 'bidenflation', 'steal', 'americans', 'retirement', 'saving']"
1629,RepMarkGreen,2022-12-05T20:50:07.000Z,"Crushing inflation + a border in crisis + anti-energy = anything but proud.

https://t.co/6tR7lHChme","['crush', 'inflation', 'border', 'crisis', 'anti', 'energy', 'proud']"
1630,RepMTG,2022-12-07T02:38:36.000Z,"“The gentlelady from Georgia, Ms. Greene, has every right to know where $90 million, her district’s share, went and it’s a good question.”

Thank you to @RepPfluger for supporting my call for transparency for American taxpayers on Ukrainian funding. https://t.co/3TE8IXky3O https://t.co/dnlk9c1wcH","['gentlelady', 'georgia', 'greene', 'have', 'right', 'know', 'district', 'share', 'go', 'good', 'question', 'thank', 'support', 'call', 'transparency', 'american', 'taxpayer', 'ukrainian', 'funding']"
1631,RepMTG,2022-12-07T01:13:32.000Z,"“The era of writing blank checks… is over.”

Thank you @RepMcCaul for supporting my resolution on transparency for American taxpayer dollars sent to Ukraine. https://t.co/oKumPO2wTe https://t.co/LsbcDhOjec","['era', 'write', 'blank', 'check', 'over', 'thank', 'support', 'resolution', 'transparency', 'american', 'taxpayer', 'dollar', 'send', 'ukraine']"
1632,RepMTG,2022-12-07T00:09:58.000Z,RT @greg_price11: MTG's resolution failed with all Democrats voting against providing transparency into how nearly $100 billion of our mone…,"['rt', 'mtg', 'resolution', 'fail', 'democrats', 'vote', 'provide', 'transparency', 'nearly', 'mone']"
1633,RepMTG,2022-12-06T23:56:21.000Z,"It’s official the Democrats have voted NO to transparency for the American people for an Audit for Ukraine.

But we take over in January!

This audit will happen! https://t.co/5GYy3gzgbT","['official', 'democrats', 'vote', 'no', 'transparency', 'american', 'people', 'audit', 'ukraine', 'take', 'january', 'audit', 'happen']"
1634,RepMTG,2022-12-06T23:47:26.000Z,".@RepPfluger says the audit of Ukraine doesn’t slow down Ukrainian forces, it asks OUR Government to show OUR people where they spending OUR money.

August said the disrespect against me was wrong and that my district and his deserves to know how our money is going. https://t.co/5GYy3gid9T","['say', 'audit', 'ukraine', 'slow', 'ukrainian', 'force', 'ask', 'government', 'show', 'people', 'spend', 'money', 'august', 'say', 'disrespect', 'wrong', 'district', 'deserve', 'know', 'money', 'go', 't']"
1635,RepMTG,2022-12-06T23:43:06.000Z,"Democrats on the Foreign Affairs committee refuse to support an Audit of Ukraine because they are blinded by hate for me and made the resolution purely political.

Pathetic. https://t.co/5GYy3gzgbT","['democrats', 'foreign', 'affairs', 'committee', 'refuse', 'support', 'audit', 'ukraine', 'blind', 'hate', 'make', 'resolution', 'purely', 'political', 'pathetic']"
1636,RepMTG,2022-12-06T23:39:11.000Z,".@RepAndyBarr agrees that we must audit Ukraine.

Barr says an accounting is needed to prove if the strategy is working. https://t.co/5GYy3gzgbT","['agree', 'audit', 'ukraine', 'barr', 'say', 'accounting', 'need', 'prove', 'strategy', 'work']"
1637,RepMTG,2022-12-06T23:35:12.000Z,".@RepMarkGreen informs the committee that in war every soldier is actually responsible to track every weapon and where it goes &amp; an audit is good.

Mark reminds the committee that Dems supported legislation by Ilhan Omar, a real antisemitic, while they hypocritically attack me! https://t.co/5GYy3ghFkl","['inform', 'committee', 'war', 'soldier', 'actually', 'responsible', 'track', 'weapon', 'go', 'amp', 'audit', 'good', 'mark', 'remind', 'committee', 'dems', 'support', 'legislation', 'ilhan', 'omar', 'real', 'antisemitic', 'hypocritically', 'attack']"
1638,RepMTG,2022-12-06T23:30:04.000Z,".@RepMalinowski says that American’s hard earned tax dollars going to Ukraine isn’t being spent in the Caribbean.

BUT HOW DO WE KNOW IF THERE IS NO AUDIT???

Malinowski says an audit would be cumbersome for the government bureaucrats who are paid by the American people. https://t.co/5GYy3ghFkl","['say', 'american', 'hard', 'earn', 'tax', 'dollar', 'go', 'ukraine', 'spend', 'caribbean', 'we', 'know', 'be', 'audit', 'malinowski', 'say', 'audit', 'cumbersome', 'government', 'bureaucrat', 'pay', 'american', 'people']"
1639,RepMTG,2022-12-06T23:24:53.000Z,".@RepScottPerry calls out Connolly and points out the invasion at our southern border and how Americans can hardly pay bills but Connolly says transparency for Ukraine comes later.

The American people can face an IRS audit but Democrats say Zelensky can’t. https://t.co/5GYy3gzgbT","['call', 'connolly', 'point', 'invasion', 'southern', 'border', 'americans', 'hardly', 'pay', 'bill', 'connolly', 'say', 'transparency', 'ukraine', 'come', 'later', 'american', 'people', 'face', 'irs', 'audit', 'democrats', 'say', 'zelensky']"
1640,RepMGriffith,2022-12-06T15:25:06.000Z,ICYMI: https://t.co/g0yLXQ9T4X,['icymi']
1641,RepMGriffith,2022-12-05T14:21:50.000Z,Congressman Griffith's Weekly E-Newsletter 12.2.22 Topic: Return to the Basics https://t.co/ZEnGBvoS1y,"['congressman', 'griffith', 'weekly', 'e', 'newsletter', 'topic', 'return', 'basics']"
1642,RepMGriffith,2022-12-02T16:19:05.000Z,This morning I met with Jobs for Virginia Graduates representatives from Carroll County to discuss their program and legislative priorities. https://t.co/25XcTWpvSq,"['morning', 'meet', 'jobs', 'virginia', 'graduates', 'representative', 'carroll', 'county', 'discuss', 'program', 'legislative', 'priority']"
1643,RepMGriffith,2022-12-01T16:54:16.000Z,"Victoria Price and Jade Turpin of Floyd County High School earned second place with Invased States, and Milo Tao-Lin of Blacksburg Middle School earned third place with Star of the Day.","['victoria', 'price', 'jade', 'turpin', 'floyd', 'county', 'high', 'school', 'earn', 'second', 'place', 'invased', 'states', 'milo', 'tao', 'lin', 'blacksburg', 'middle', 'school', 'earn', 'third', 'place', 'star', 'day']"
1644,RepMGriffith,2022-12-01T16:54:16.000Z,"Congratulations to the winners of the Congressional App Competition in the Ninth District!

Ian Rhudy of Tazewell High School won first place. His app is entitled Launch Log. https://t.co/79F8XxLxLF","['congratulation', 'winner', 'congressional', 'app', 'competition', 'ninth', 'district', 'ian', 'rhudy', 'tazewell', 'high', 'school', 'win', 'first', 'place', 'app', 'entitle', 'launch', 'log']"
1645,RepMGriffith,2022-11-29T18:16:49.000Z,I enjoyed speaking with the seventh grade civics students of Fieldale-Collinsville Middle School yesterday morning. https://t.co/BChprSpaOk,"['enjoy', 'speak', 'seventh', 'grade', 'civic', 'student', 'fieldale', 'collinsville', 'middle', 'school', 'yesterday', 'morning']"
1646,RepMGriffith,2022-11-29T03:56:45.000Z,"He was an honorable and passionate statesman and colleague. I offer my condolences to his family, staff, and constituents.","['honorable', 'passionate', 'statesman', 'colleague', 'offer', 'condolence', 'family', 'staff', 'constituent']"
1647,RepMGriffith,2022-11-29T03:56:44.000Z,"I am deeply saddened by the passing of my friend, Congressman Don McEachin. I had the pleasure of serving with Don in the Virginia House of Delegates and in the United States Congress, where we worked together on the Energy and Commerce Committee. https://t.co/ekGQrCFBBM","['deeply', 'sadden', 'passing', 'friend', 'congressman', 'don', 'mceachin', 'have', 'pleasure', 'serve', 'don', 'virginia', 'house', 'delegates', 'united', 'states', 'congress', 'work', 'together', 'energy', 'commerce', 'committee']"
1648,RepMGriffith,2022-11-24T13:00:01.000Z,I wish you and your family a happy Thanksgiving. https://t.co/4YCVSfO3FP,"['wish', 'family', 'happy', 'thanksgiving']"
1649,RepMGriffith,2022-11-22T21:26:07.000Z,"In Abingdon this afternoon before several constituent meetings in my district office, I enjoyed participating in the 16th annual Celebrity Bagging event hosted by Food City and the United Way of Southwest Virginia. https://t.co/rtjdCppjxO","['abingdon', 'afternoon', 'several', 'constituent', 'meeting', 'district', 'office', 'participate', 'annual', 'celebrity', 'bagging', 'event', 'host', 'food', 'city', 'united', 'way', 'southwest', 'virginia']"
1660,RepGrothman,2022-12-06T21:18:51.000Z,Thanks to the @WIHospitalAssn for meeting with me today in #DC to discuss improving healthcare in Wisconsin. https://t.co/hxDjtt2T3J,"['thank', 'meet', 'today', 'dc', 'discuss', 'improve', 'healthcare', 'wisconsin']"
1661,RepGrothman,2022-12-06T18:49:07.000Z,"On his first day in office, @POTUS cancelled the Keystone XL pipeline project and then stalled the sale of new oil and gas leases on federal lands.

Now, gas and heating prices are skyrocketing. Americans deserve answers on Biden's failure to restore America's energy security. https://t.co/VklUPA1Cxj","['first', 'day', 'office', 'cancel', 'keystone', 'xl', 'pipeline', 'project', 'then', 'stall', 'sale', 'new', 'oil', 'gas', 'lease', 'federal', 'land', 'now', 'gas', 'heating', 'price', 'skyrocket', 'americans', 'deserve', 'answer', 'biden', 'failure', 'restore', 'america', 'energy', 'security']"
1662,RepGrothman,2022-12-06T15:38:48.000Z,"TikTok collects sensitive information on countless Americans nationwide — and is controlled by the Chinese Communist Party.

If @GovEvers is serious about protecting the personal data of Wisconsinites, he should restrict the use of TikTok on #WI government devices. https://t.co/hQDjfyj49Q","['tiktok', 'collect', 'sensitive', 'information', 'countless', 'americans', 'nationwide', 'control', 'chinese', 'communist', 'party', 'serious', 'protect', 'personal', 'datum', 'wisconsinites', 'restrict', 'use', 'tiktok', 'wi', 'government', 'device']"
1663,RepGrothman,2022-12-02T19:54:08.000Z,"We are not getting the pro-American energy policies from the White House that we need. The result? The most expensive heating bills since the 1990s.

@POTUS must unlock the U.S. energy sector to bring costs down for American families. 

https://t.co/uVLGaAt156","['get', 'pro', 'american', 'energy', 'policy', 'white', 'house', 'need', 'result', 'most', 'expensive', 'heating', 'bill', 'unlock', 'energy', 'sector', 'bring', 'cost', 'american', 'family']"
1664,RepGrothman,2022-12-01T18:40:26.000Z,It was a pleasure joining residents of #WI06 from the @citizensclimate to discuss the importance of preserving and improving Wisconsin’s beautiful natural environment. https://t.co/7suGQ9r1tl,"['pleasure', 'join', 'resident', 'discuss', 'importance', 'preserve', 'improve', 'wisconsin', 'beautiful', 'natural', 'environment']"
1665,RepGrothman,2022-12-01T14:50:49.000Z,"As a result of Washington's fixation on reckless spending, the American people are feeling the subsequent inflation and suffering from price increases.

Heading into the holidays, this means that many Americans are sacrificing gifts for family and friends.
https://t.co/Bk37r9Uzpw","['result', 'washington', 'fixation', 'reckless', 'spending', 'american', 'people', 'feel', 'subsequent', 'inflation', 'suffering', 'price', 'increase', 'head', 'holiday', 'mean', 'many', 'americans', 'sacrifice', 'gift', 'family', 'friend']"
1666,RepGrothman,2022-11-30T19:30:07.000Z,It was exciting to see all the amazing work Plexus Corp. is doing in #Neenah to provide manufacturing expertise and complex product solutions on a global scale. Companies like this are essential in strengthening our supply chain and #WI’s economy. https://t.co/Fe33PEiVBC,"['exciting', 'see', 'amazing', 'work', 'plexus', 'do', 'neenah', 'provide', 'manufacturing', 'expertise', 'complex', 'product', 'solution', 'global', 'scale', 'company', 'essential', 'strengthen', 'supply', 'chain', 'wi', 'economy']"
1667,RepGrothman,2022-11-30T16:53:01.000Z,"The nonpartisan @BudgetHawks estimates the pause on student loan payments costs over $5 billion per month, which will add to inflation and increase economic hardship.

Why should taxpayers, particularly those who opted not to attend four-year university, be stuck with this tab? https://t.co/GQtH93jkRU","['nonpartisan', 'estimate', 'pause', 'student', 'loan', 'payment', 'cost', 'month', 'add', 'inflation', 'increase', 'economic', 'hardship', 'taxpayer', 'particularly', 'opt', 'attend', 'year', 'university', 'stick', 'tab']"
1668,RepGrothman,2022-11-30T15:11:28.000Z,I had a wonderful time visiting the Grande Cheese Company to see the fantastic products they are making in #Brownsville that contribute to #WI’s world-famous dairy industry! #WI06 https://t.co/g7467axQAf,"['have', 'wonderful', 'time', 'visit', 'grande', 'cheese', 'company', 'see', 'fantastic', 'product', 'make', 'brownsville', 'contribute', 'wi', 'world', 'famous', 'dairy', 'industry']"
1669,RepGrothman,2022-11-29T21:07:32.000Z,It was great meeting with the Sheboygan County Superintendent at a roundtable at @lakeshoretech in #Sheboygan about working together to promote success for students across #WI06! https://t.co/koTVqE6AyR,"['great', 'meeting', 'sheboygan', 'county', 'superintendent', 'roundtable', 'sheboygan', 'work', 'together', 'promote', 'success', 'student']"
1670,RepMichaelGuest,2022-12-05T20:29:05.000Z,President Biden must end his war on American energy. We can be energy independent again. https://t.co/zNXUJFLXIq,"['president', 'biden', 'end', 'war', 'american', 'energy', 'energy', 'independent', 'again']"
1671,RepMichaelGuest,2022-12-05T17:24:58.000Z,"For 20 straight months, law enforcement agents have encountered over 150,000 migrants on the southern border. 

That’s 20 months of the Biden Administration ignoring the border crisis.","['straight', 'month', 'law', 'enforcement', 'agent', 'encounter', 'migrant', 'southern', 'border', 'month', 'biden', 'administration', 'ignore', 'border', 'crisis']"
1672,RepMichaelGuest,2022-12-03T14:30:01.000Z,"A recap on how the Biden Admin created a border crisis:

❌Paused deportations for illegal immigrants
❌Ended successful policies that address illegal immigration
❌Signaled that our border is open
❌Ignored the crisis for almost two years

President Biden must own the crisis.","['recap', 'biden', 'admin', 'create', 'border', 'crisis', 'pause', 'deportation', 'illegal', 'immigrant', 'end', 'successful', 'policy', 'address', 'illegal', 'immigration', 'signal', 'border', 'open', 'ignore', 'crisis', 'almost', 'year', 'president', 'biden', 'own', 'crisis']"
1673,RepMichaelGuest,2022-12-02T19:30:00.000Z,"Americans just had to pay for one of the most expensive Thanksgivings in history. Now, many families are having to cut back so they can afford Christmas.

In the new majority, Republicans will work to make the holidays affordable again.

This is our #CommitmentToAmerica.","['americans', 'just', 'have', 'pay', 'most', 'expensive', 'thanksgiving', 'history', 'now', 'many', 'family', 'have', 'cut', 'afford', 'christmas', 'new', 'majority', 'republicans', 'work', 'make', 'holiday', 'affordable', 'again', 'commitmenttoamerica']"
1674,RepMichaelGuest,2022-12-02T17:16:59.000Z,President Biden’s inflation crisis is going to make traveling for Christmas unaffordable for many Americans. The American people deserve fiscal responsibility and the ability to afford to travel to see their families for Christmas. https://t.co/9ow67GJBnc,"['president', 'biden', 'inflation', 'crisis', 'go', 'make', 'travel', 'christmas', 'unaffordable', 'many', 'americans', 'american', 'people', 'deserve', 'fiscal', 'responsibility', 'ability', 'afford', 'travel', 'see', 'family', 'christmas']"
1675,RepMichaelGuest,2022-11-30T20:36:39.000Z,"The Biden Administration will have to answer for the border crisis it created. In the majority, Republicans will work to restore accountability. https://t.co/mKfWsVCKff","['biden', 'administration', 'have', 'answer', 'border', 'crisis', 'create', 'majority', 'republicans', 'work', 'restore', 'accountability']"
1676,RepMichaelGuest,2022-11-29T22:06:53.000Z,RT @HouseGOP: USA!!!!🇺🇸🇺🇸🇺🇸🇺🇸,"['rt', 'usa']"
1677,RepMichaelGuest,2022-11-29T22:06:20.000Z,Congratulations to the @USMNT on advancing to the #Roundof16 at the #WorldCup. https://t.co/EXV9TQRj0K,"['congratulation', 'advance', 'worldcup', 'k']"
1678,RepMichaelGuest,2022-11-29T18:24:55.000Z,"RT @MSEMA: ⚠️SEVERE WX FOR TODAY (11/29)⚠️

The NWS updated the risk map for today's wx. Storms, hail, damaging winds, and tornadoes are al…","['rt', 'wx', 'today', 'nws', 'update', 'risk', 'map', 'today', 'wx', 'storm', 'hail', 'damaging', 'wind', 'tornado', 'al']"
1679,RepMichaelGuest,2022-11-29T18:24:53.000Z,"RT @MSEMA: While we post severe weather alerts on social media, it should not be your sole source for receiving emergency weather alerts, l…","['rt', 'post', 'severe', 'weather', 'alert', 'social', 'medium', 'sole', 'source', 'receive', 'emergency', 'weather', 'alert', 'l']"
1680,RepGuthrie,2022-12-06T23:25:33.000Z,I respect @repandybarr for tirelessly working to invest in research on valvular heart disease through the CAROL Act to prevent other families from facing the same tragedy his family did. I’m happy this bill in honor of Carol Barr passed the House and is headed to POTUS's desk. https://t.co/bEOvmGrOue,"['respect', 'tirelessly', 'work', 'invest', 'research', 'valvular', 'heart', 'disease', 'carol', 'act', 'prevent', 'other', 'family', 'face', 'same', 'tragedy', 'family', 'do', 'happy', 'bill', 'honor', 'carol', 'barr', 'pass', 'house', 'head', 'potus', 'desk']"
1681,RepGuthrie,2022-12-05T15:01:50.000Z,Statement: https://t.co/UaC9YPMhHY,['statement']
1682,RepGuthrie,2022-12-05T15:01:06.000Z,"Rep. Walorski worked to make a positive difference in Americans’ lives, &amp; her legacy bill would do so as well by supporting the well-being of new mothers &amp; their children. I was proud to recently vote for the Jackie Walorski Maternal and Child Home Visiting Reauthorization Act.","['walorski', 'work', 'make', 'positive', 'difference', 'americans', 'life', 'amp', 'legacy', 'bill', 'do', 'so', 'as', 'well', 'support', 'well', 'being', 'new', 'mother', 'amp', 'child', 'proud', 'recently', 'vote', 'jackie', 'walorski', 'maternal', 'child', 'home', 'visiting', 'reauthorization', 'act']"
1683,RepGuthrie,2022-12-02T18:51:25.000Z,"Congratulations @repandybarr on getting the CAROL Act passed in the Senate. I hope this bipartisan bill to honor Carol, Andy’s late wife, by helping prevent other families from losing a loved one to valvular heart disease becomes law soon. https://t.co/EcaC8vKB0K","['congratulation', 'get', 'carol', 'act', 'pass', 'senate', 'hope', 'bipartisan', 'bill', 'honor', 'carol', 'andy', 'late', 'wife', 'help', 'prevent', 'other', 'family', 'lose', 'love', 'one', 'valvular', 'heart', 'disease', 'become', 'law', 'soon', 'k']"
1684,RepGuthrie,2022-12-02T17:33:57.000Z,".@cathymcmorris, @RepMGriffith, &amp; I sent a message to NIH: Do not destroy your records.

NIH’s lack of transparency &amp; failure to adequately respond to information requests on COVID-19 origins and other subjects since early 2021 are unacceptable. Read more: https://t.co/JaQ17pY1ao","['amp', 'send', 'message', 'nih', 'destroy', 'record', 'nih', 'lack', 'transparency', 'amp', 'failure', 'adequately', 'respond', 'information', 'request', 'origin', 'other', 'subject', 'early', 'unacceptable', 'read', 'more']"
1685,RepGuthrie,2022-11-30T23:22:36.000Z,"Inflation is hitting everyone and is costing KY households $600/month. At a meeting with REALTOR Association of Southern Kentucky &amp; Builders Association of South Central Kentucky members, I shared policies that I support &amp; am eager to advance in the majority to address inflation. https://t.co/P76kHwcWoB","['inflation', 'hit', 'cost', 'ky', 'household', 'month', 'meeting', 'realtor', 'association', 'southern', 'kentucky', 'amp', 'builders', 'association', 'south', 'central', 'kentucky', 'member', 'share', 'policy', 'support', 'amp', 'eager', 'advance', 'majority', 'address', 'inflation']"
1686,RepGuthrie,2022-11-29T17:48:52.000Z,"Beth and I are praying for the family, friends, and staff of @RepMcEachin. He always displayed a positive attitude and courage while fighting cancer. I will miss serving with him on the Energy and Commerce Committee.","['beth', 'pray', 'family', 'friend', 'staff', 'always', 'display', 'positive', 'attitude', 'courage', 'fight', 'cancer', 'miss', 'serve', 'energy', 'commerce', 'committee']"
1687,RepGuthrie,2022-11-24T14:27:37.000Z,Beth and I wish you a Happy Thanksgiving! I am very thankful for the quality time that I get to spend with my family on this holiday and hope you enjoy today as well with your loved ones. https://t.co/SNi56syOJK,"['beth', 'wish', 'happy', 'thanksgiving', 'very', 'thankful', 'quality', 'time', 'get', 'spend', 'family', 'holiday', 'hope', 'enjoy', 'today', 'as', 'well', 'love', 'one']"
1688,RepGuthrie,2022-11-23T15:29:45.000Z,I enjoyed meeting with members of the Daviess County community at the Greater Owensboro Chamber of Commerce's Rooster Booster breakfast earlier this month. I discussed local issues with State Rep. DJ Johnson and Russia’s evil war against Ukraine with veteran Lou Drawdy. https://t.co/bjWqHRbsGC,"['enjoy', 'meet', 'member', 'daviess', 'county', 'community', 'greater', 'owensboro', 'chamber', 'commerce', 'rooster', 'booster', 'breakfast', 'early', 'month', 'discuss', 'local', 'issue', 'state', 'dj', 'johnson', 'russia', 'evil', 'war', 'ukraine', 'veteran', 'lou', 'drawdy']"
1689,RepGuthrie,2022-11-23T00:50:39.000Z,Kentucky has lost a leader both in public service and in business. Beth and I are praying for the family of former Kentucky Governor John Y. Brown Jr. as they mourn the loss of this distinguished Kentuckian.,"['kentucky', 'lose', 'leader', 'public', 'service', 'business', 'beth', 'pray', 'family', 'former', 'kentucky', 'governor', 'john', 'brown', 'mourn', 'loss', 'distinguished', 'kentuckian']"
1700,RepAndyHarrisMD,2022-12-06T20:58:43.000Z,RT @RepDonaldsPress: A president that doesn’t see our open border as a pressing issue is a president that isn’t concerned with the safety o…,"['rt', 'president', 'see', 'open', 'border', 'press', 'issue', 'president', 'concern', 'safety', 'o']"
1701,RepAndyHarrisMD,2022-12-05T19:34:53.000Z,Great time at the Maryland Farm Bureau during their annual meeting reception in Cambridge. https://t.co/Mi9rsQZMWM,"['great', 'time', 'maryland', 'farm', 'bureau', 'annual', 'meeting', 'reception', 'cambridge']"
1702,RepAndyHarrisMD,2022-12-04T23:10:52.000Z,"It was suspected all along that Twitter was actively helping the Biden campaign- and now we see the evidence. That collusion itself was not the only issue - the coverup is also. 

My full statement below 👇 #twitterfiles https://t.co/8qwy0JFqjB","['suspect', 'all', 'along', 'twitter', 'actively', 'help', 'biden', 'now', 'see', 'evidence', 'collusion', 'only', 'issue', 'coverup', 'also', 'full', 'statement', 'twitterfile']"
1703,RepAndyHarrisMD,2022-12-02T13:57:20.000Z,"After a fire started in La’Prentis Doughty’s Salisbury home, he quickly ran out but then noticed that his 2 year old sister was left behind. So he immediately ran back in and saved her from the fire. 

A small but mighty Hero and we’re all very proud of you!! #MD01 https://t.co/7TQbDQ3J3F","['fire', 'start', 'doughty', 'salisbury', 'home', 'quickly', 'run', 'then', 'notice', 'year', 'old', 'sister', 'leave', 'behind', 'so', 'immediately', 'run', 'back', 'in', 'save', 'fire', 'small', 'mighty', 'hero', 'very', 'proud']"
1704,RepAndyHarrisMD,2022-11-30T15:06:19.000Z,"In the new majority, we must call for school choice and breakup the teachers unions. I look forward to passing the Parents Bill of Rights Act that finally gives parents the rights they deserve in their children’s education. https://t.co/pXpGPoIz8p","['new', 'majority', 'call', 'school', 'choice', 'breakup', 'teacher', 'union', 'look', 'forward', 'pass', 'parents', 'bill', 'rights', 'act', 'finally', 'give', 'parent', 'right', 'deserve', 'child', 'education']"
1705,RepAndyHarrisMD,2022-11-28T18:26:59.000Z,"It’s ridiculous for America to drill for oil in Venezuela. We can lower gas prices by unleashing American energy production right here at home. 

“Drill, baby, drill” worked the last time and can work again.","['ridiculous', 'america', 'drill', 'oil', 'venezuela', 'lower', 'gas', 'price', 'unleash', 'american', 'energy', 'production', 'right', 'here', 'home', 'drill', 'baby', 'drill', 'work', 'last', 'time', 'work', 'again']"
1706,RepAndyHarrisMD,2022-11-26T20:27:26.000Z,"Small businesses have been among the hardest hit by inflation, supply chain issues, and labor shortages. Small businesses are the backbone of our economy and today we show our appreciation to every small business in MD01. https://t.co/NkgyPUuZYb","['small', 'business', 'hard', 'hit', 'inflation', 'supply', 'chain', 'issue', 'labor', 'shortage', 'small', 'business', 'backbone', 'economy', 'today', 'show', 'appreciation', 'small', 'business']"
1707,RepAndyHarrisMD,2022-11-25T17:34:00.000Z,"Despite the misleading name, the Inflation Reduction Act did not reduce inflation.
https://t.co/iFQUhIQalx","['misleading', 'name', 'inflation', 'reduction', 'act', 'reduce', 'inflation']"
1708,RepAndyHarrisMD,2022-11-24T12:19:23.000Z,Happy Thanksgiving! https://t.co/smjTtKXZXN,"['happy', 'thanksgiving']"
1709,RepAndyHarrisMD,2022-11-21T19:37:02.000Z,"RT @HouseGOP: From food to flights, #Bidenflation is taking a bite out of Americans’ budgets this holiday season.

⬆️Turkey UP 23%
⬆️Butter…","['rt', 'food', 'flight', 'bidenflation', 'take', 'bite', 'americans', 'budget', 'holiday', 'season', 'up']"
1710,RepHarshbarger,2022-12-06T18:53:52.000Z,"Joe Biden just admitted he’s refused to visit the southern border. His excuse?: “there are more important things”.

Admitting that the health and safety of Americans is not a priority for the White House is a bad look for Biden.","['joe', 'biden', 'just', 'admit', 'refuse', 'visit', 'southern', 'border', 'excuse', 'be', 'more', 'important', 'thing', 'admit', 'health', 'safety', 'americans', 'priority', 'white', 'house', 'bad', 'look', 'biden']"
1711,RepHarshbarger,2022-12-06T17:50:49.000Z,Our heroes should never be forced to choose between a jab and a job.,"['hero', 'never', 'force', 'choose', 'jab', 'job']"
